Sourec airport IATA,Soure airport ID,Source Country,Source City,Cource airport name,Source Lat,Source Long,source timezone,source DST,Destination Airport IATA,Destination Airport ID,Destination Country,Destination city,Desitination Airport name,Destination Lat,Destination Long,Destination timezone,Destination DST,Distance
HEH,3213,Burma,Heho,Heho Airport,20.74699974,96.79199982,6.5,U,THL,3237,Burma,Tachilek,Tachileik Airport,20.48380089,99.93540192,6.5,U,
KET,3215,Burma,Kengtung,Kengtung Airport,21.3015995,99.63600159,6.5,U,RGN,3239,Burma,Yangon,Yangon International Airport,16.90730095,96.1332016,6.5,U,
KYP,3217,Burma,Kyaukpyu,Kyaukpyu Airport,19.42639923,93.53479767,6.5,U,RGN,3239,Burma,Yangon,Yangon International Airport,16.90730095,96.1332016,6.5,U,
MDL,3222,Burma,Mandalay,Mandalay International Airport,21.70219994,95.97789764,6.5,U,HEH,3213,Burma,Heho,Heho Airport,20.74699974,96.79199982,6.5,U,
MDL,3222,Burma,Mandalay,Mandalay International Airport,21.70219994,95.97789764,6.5,U,MYT,3224,Burma,Myitkyina,Myitkyina Airport,25.38360023,97.35189819,6.5,U,
MDL,3222,Burma,Mandalay,Mandalay International Airport,21.70219994,95.97789764,6.5,U,NYU,3209,Burma,Bagan,Bagan Airport,21.17880058,94.93019867,6.5,U,
MDL,3222,Burma,Mandalay,Mandalay International Airport,21.70219994,95.97789764,6.5,U,RGN,3239,Burma,Yangon,Yangon International Airport,16.90730095,96.1332016,6.5,U,
MYT,3224,Burma,Myitkyina,Myitkyina Airport,25.38360023,97.35189819,6.5,U,MDL,3222,Burma,Mandalay,Mandalay International Airport,21.70219994,95.97789764,6.5,U,
MYT,3224,Burma,Myitkyina,Myitkyina Airport,25.38360023,97.35189819,6.5,U,PBU,3232,Burma,Putao,Putao Airport,27.32990074,97.42630005,6.5,U,
MYT,3224,Burma,Myitkyina,Myitkyina Airport,25.38360023,97.35189819,6.5,U,RGN,3239,Burma,Yangon,Yangon International Airport,16.90730095,96.1332016,6.5,U,
NYU,3209,Burma,Bagan,Bagan Airport,21.17880058,94.93019867,6.5,U,HEH,3213,Burma,Heho,Heho Airport,20.74699974,96.79199982,6.5,U,
NYU,3209,Burma,Bagan,Bagan Airport,21.17880058,94.93019867,6.5,U,MDL,3222,Burma,Mandalay,Mandalay International Airport,21.70219994,95.97789764,6.5,U,
NYU,3209,Burma,Bagan,Bagan Airport,21.17880058,94.93019867,6.5,U,RGN,3239,Burma,Yangon,Yangon International Airport,16.90730095,96.1332016,6.5,U,
PBU,3232,Burma,Putao,Putao Airport,27.32990074,97.42630005,6.5,U,MYT,3224,Burma,Myitkyina,Myitkyina Airport,25.38360023,97.35189819,6.5,U,
RGN,3239,Burma,Yangon,Yangon International Airport,16.90730095,96.1332016,6.5,U,AKY,3235,Burma,Sittwe,Sittwe Airport,20.13269997,92.87259674,6.5,U,
RGN,3239,Burma,Yangon,Yangon International Airport,16.90730095,96.1332016,6.5,U,CNX,3931,Thailand,Chiang Mai,Chiang Mai International Airport,18.76679993,98.96260071,7,U,
RGN,3239,Burma,Yangon,Yangon International Airport,16.90730095,96.1332016,6.5,U,HEH,3213,Burma,Heho,Heho Airport,20.74699974,96.79199982,6.5,U,
RGN,3239,Burma,Yangon,Yangon International Airport,16.90730095,96.1332016,6.5,U,KYP,3217,Burma,Kyaukpyu,Kyaukpyu Airport,19.42639923,93.53479767,6.5,U,
RGN,3239,Burma,Yangon,Yangon International Airport,16.90730095,96.1332016,6.5,U,MDL,3222,Burma,Mandalay,Mandalay International Airport,21.70219994,95.97789764,6.5,U,
RGN,3239,Burma,Yangon,Yangon International Airport,16.90730095,96.1332016,6.5,U,MYT,3224,Burma,Myitkyina,Myitkyina Airport,25.38360023,97.35189819,6.5,U,
RGN,3239,Burma,Yangon,Yangon International Airport,16.90730095,96.1332016,6.5,U,NYU,3209,Burma,Bagan,Bagan Airport,21.17880058,94.93019867,6.5,U,
RGN,3239,Burma,Yangon,Yangon International Airport,16.90730095,96.1332016,6.5,U,THL,3237,Burma,Tachilek,Tachileik Airport,20.48380089,99.93540192,6.5,U,
THL,3237,Burma,Tachilek,Tachileik Airport,20.48380089,99.93540192,6.5,U,HEH,3213,Burma,Heho,Heho Airport,20.74699974,96.79199982,6.5,U,
THL,3237,Burma,Tachilek,Tachileik Airport,20.48380089,99.93540192,6.5,U,KET,3215,Burma,Kengtung,Kengtung Airport,21.3015995,99.63600159,6.5,U,
THL,3237,Burma,Tachilek,Tachileik Airport,20.48380089,99.93540192,6.5,U,RGN,3239,Burma,Yangon,Yangon International Airport,16.90730095,96.1332016,6.5,U,
AMM,2170,Jordan,Amman,Queen Alia International Airport,31.72260094,35.99319839,2,E,MCT,2194,Oman,Muscat,Muscat International Airport,23.59329987,58.28440094,4,U,
AUH,2179,United Arab Emirates,Abu Dhabi,Abu Dhabi International Airport,24.43300056,54.65110016,4,U,MCT,2194,Oman,Muscat,Muscat International Airport,23.59329987,58.28440094,4,U,
BAH,2057,Bahrain,Bahrain,Bahrain International Airport,26.27079964,50.63359833,3,U,MCT,2194,Oman,Muscat,Muscat International Airport,23.59329987,58.28440094,4,U,
BEY,2177,Lebanon,Beirut,Beirut Rafic Hariri International Airport,33.82089996,35.48839951,2,E,MCT,2194,Oman,Muscat,Muscat International Airport,23.59329987,58.28440094,4,U,
BKK,3885,Thailand,Bangkok,Suvarnabhumi Airport,13.68109989,100.7470016,7,U,CAN,3370,China,Guangzhou,Guangzhou Baiyun International Airport,23.39240074,113.2990036,8,U,
BKK,3885,Thailand,Bangkok,Suvarnabhumi Airport,13.68109989,100.7470016,7,U,MCT,2194,Oman,Muscat,Muscat International Airport,23.59329987,58.28440094,4,U,
BLR,3131,India,Bangalore,Kempegowda International Airport,13.1979,77.706299,5.5,N,MCT,2194,Oman,Muscat,Muscat International Airport,23.59329987,58.28440094,4,U,
BOM,2997,India,Mumbai,Chhatrapati Shivaji International Airport,19.08869934,72.86789703,5.5,N,MCT,2194,Oman,Muscat,Muscat International Airport,23.59329987,58.28440094,4,U,
CAN,3370,China,Guangzhou,Guangzhou Baiyun International Airport,23.39240074,113.2990036,8,U,BKK,3885,Thailand,Bangkok,Suvarnabhumi Airport,13.68109989,100.7470016,7,U,
CCJ,3137,India,Calicut,Calicut International Airport,11.13679981,75.95529938,5.5,N,MCT,2194,Oman,Muscat,Muscat International Airport,23.59329987,58.28440094,4,U,
CGP,3069,Bangladesh,Chittagong,Shah Amanat International Airport,22.24959946,91.81330109,6,U,MCT,2194,Oman,Muscat,Muscat International Airport,23.59329987,58.28440094,4,U,
CMB,3024,Sri Lanka,Colombo,Bandaranaike International Colombo Airport,7.180759907,79.88410187,5.5,U,MCT,2194,Oman,Muscat,Muscat International Airport,23.59329987,58.28440094,4,U,
CMB,3024,Sri Lanka,Colombo,Bandaranaike International Colombo Airport,7.180759907,79.88410187,5.5,U,SIN,3316,Singapore,Singapore,Singapore Changi Airport,1.35019,103.994003,8,N,
COK,3136,India,Kochi,Cochin International Airport,10.152,76.401901,5.5,N,MCT,2194,Oman,Muscat,Muscat International Airport,23.59329987,58.28440094,4,U,
DEL,3093,India,Delhi,Indira Gandhi International Airport,28.5665,77.103104,5.5,N,MCT,2194,Oman,Muscat,Muscat International Airport,23.59329987,58.28440094,4,U,
DMM,2064,Saudi Arabia,Dammam,King Fahd International Airport,26.47120094,49.79790115,3,U,MCT,2194,Oman,Muscat,Muscat International Airport,23.59329987,58.28440094,4,U,
DXB,2188,United Arab Emirates,Dubai,Dubai International Airport,25.25279999,55.36439896,4,U,MCT,2194,Oman,Muscat,Muscat International Airport,23.59329987,58.28440094,4,U,
DXB,2188,United Arab Emirates,Dubai,Dubai International Airport,25.25279999,55.36439896,4,U,SLL,2195,Oman,Salalah,Salalah Airport,17.0387001,54.09130096,4,U,
IKA,4330,Iran,Tehran,Imam Khomeini International Airport,35.41609955,51.15219879,3.5,E,MCT,2194,Oman,Muscat,Muscat International Airport,23.59329987,58.28440094,4,U,
JAI,3098,India,Jaipur,Jaipur International Airport,26.8242,75.812202,5.5,N,MCT,2194,Oman,Muscat,Muscat International Airport,23.59329987,58.28440094,4,U,
JED,2072,Saudi Arabia,Jeddah,King Abdulaziz International Airport,21.6796,39.156502,3,U,MCT,2194,Oman,Muscat,Muscat International Airport,23.59329987,58.28440094,4,U,
JED,2072,Saudi Arabia,Jeddah,King Abdulaziz International Airport,21.6796,39.156502,3,U,SLL,2195,Oman,Salalah,Salalah Airport,17.0387001,54.09130096,4,U,
KHI,2206,Pakistan,Karachi,Jinnah International Airport,24.9065,67.160797,5,N,MCT,2194,Oman,Muscat,Muscat International Airport,23.59329987,58.28440094,4,U,
KHS,2192,Oman,Khasab,Khasab Air Base,26.17099953,56.24060059,4,U,MCT,2194,Oman,Muscat,Muscat International Airport,23.59329987,58.28440094,4,U,
KTM,3125,Nepal,Kathmandu,Tribhuvan International Airport,27.6966,85.3591,5.75,N,MCT,2194,Oman,Muscat,Muscat International Airport,23.59329987,58.28440094,4,U,
KUL,3304,Malaysia,Kuala Lumpur,Kuala Lumpur International Airport,2.745579958,101.7099991,8,N,MCT,2194,Oman,Muscat,Muscat International Airport,23.59329987,58.28440094,4,U,
KWI,2176,Kuwait,Kuwait,Kuwait International Airport,29.22660065,47.96889877,3,U,MCT,2194,Oman,Muscat,Muscat International Airport,23.59329987,58.28440094,4,U,
LHE,2207,Pakistan,Lahore,Alama Iqbal International Airport,31.52160072,74.4036026,5,N,MCT,2194,Oman,Muscat,Muscat International Airport,23.59329987,58.28440094,4,U,
LKO,3105,India,Lucknow,Chaudhary Charan Singh International Airport,26.76059914,80.88929749,5.5,N,MCT,2194,Oman,Muscat,Muscat International Airport,23.59329987,58.28440094,4,U,
MAA,3144,India,Madras,Chennai International Airport,12.99000549,80.16929626,5.5,N,MCT,2194,Oman,Muscat,Muscat International Airport,23.59329987,58.28440094,4,U,
MCT,2194,Oman,Muscat,Muscat International Airport,23.59329987,58.28440094,4,U,AMM,2170,Jordan,Amman,Queen Alia International Airport,31.72260094,35.99319839,2,E,
MCT,2194,Oman,Muscat,Muscat International Airport,23.59329987,58.28440094,4,U,AUH,2179,United Arab Emirates,Abu Dhabi,Abu Dhabi International Airport,24.43300056,54.65110016,4,U,
MCT,2194,Oman,Muscat,Muscat International Airport,23.59329987,58.28440094,4,U,BAH,2057,Bahrain,Bahrain,Bahrain International Airport,26.27079964,50.63359833,3,U,
MCT,2194,Oman,Muscat,Muscat International Airport,23.59329987,58.28440094,4,U,BEY,2177,Lebanon,Beirut,Beirut Rafic Hariri International Airport,33.82089996,35.48839951,2,E,
MCT,2194,Oman,Muscat,Muscat International Airport,23.59329987,58.28440094,4,U,BKK,3885,Thailand,Bangkok,Suvarnabhumi Airport,13.68109989,100.7470016,7,U,
MCT,2194,Oman,Muscat,Muscat International Airport,23.59329987,58.28440094,4,U,BLR,3131,India,Bangalore,Kempegowda International Airport,13.1979,77.706299,5.5,N,
MCT,2194,Oman,Muscat,Muscat International Airport,23.59329987,58.28440094,4,U,BOM,2997,India,Mumbai,Chhatrapati Shivaji International Airport,19.08869934,72.86789703,5.5,N,
MCT,2194,Oman,Muscat,Muscat International Airport,23.59329987,58.28440094,4,U,CCJ,3137,India,Calicut,Calicut International Airport,11.13679981,75.95529938,5.5,N,
MCT,2194,Oman,Muscat,Muscat International Airport,23.59329987,58.28440094,4,U,CGP,3069,Bangladesh,Chittagong,Shah Amanat International Airport,22.24959946,91.81330109,6,U,
MCT,2194,Oman,Muscat,Muscat International Airport,23.59329987,58.28440094,4,U,CMB,3024,Sri Lanka,Colombo,Bandaranaike International Colombo Airport,7.180759907,79.88410187,5.5,U,
MCT,2194,Oman,Muscat,Muscat International Airport,23.59329987,58.28440094,4,U,COK,3136,India,Kochi,Cochin International Airport,10.152,76.401901,5.5,N,
MCT,2194,Oman,Muscat,Muscat International Airport,23.59329987,58.28440094,4,U,DEL,3093,India,Delhi,Indira Gandhi International Airport,28.5665,77.103104,5.5,N,
MCT,2194,Oman,Muscat,Muscat International Airport,23.59329987,58.28440094,4,U,DMM,2064,Saudi Arabia,Dammam,King Fahd International Airport,26.47120094,49.79790115,3,U,
MCT,2194,Oman,Muscat,Muscat International Airport,23.59329987,58.28440094,4,U,DXB,2188,United Arab Emirates,Dubai,Dubai International Airport,25.25279999,55.36439896,4,U,
MCT,2194,Oman,Muscat,Muscat International Airport,23.59329987,58.28440094,4,U,IKA,4330,Iran,Tehran,Imam Khomeini International Airport,35.41609955,51.15219879,3.5,E,
MCT,2194,Oman,Muscat,Muscat International Airport,23.59329987,58.28440094,4,U,JAI,3098,India,Jaipur,Jaipur International Airport,26.8242,75.812202,5.5,N,
MCT,2194,Oman,Muscat,Muscat International Airport,23.59329987,58.28440094,4,U,JED,2072,Saudi Arabia,Jeddah,King Abdulaziz International Airport,21.6796,39.156502,3,U,
MCT,2194,Oman,Muscat,Muscat International Airport,23.59329987,58.28440094,4,U,KHI,2206,Pakistan,Karachi,Jinnah International Airport,24.9065,67.160797,5,N,
MCT,2194,Oman,Muscat,Muscat International Airport,23.59329987,58.28440094,4,U,KHS,2192,Oman,Khasab,Khasab Air Base,26.17099953,56.24060059,4,U,
MCT,2194,Oman,Muscat,Muscat International Airport,23.59329987,58.28440094,4,U,KTM,3125,Nepal,Kathmandu,Tribhuvan International Airport,27.6966,85.3591,5.75,N,
MCT,2194,Oman,Muscat,Muscat International Airport,23.59329987,58.28440094,4,U,KUL,3304,Malaysia,Kuala Lumpur,Kuala Lumpur International Airport,2.745579958,101.7099991,8,N,
MCT,2194,Oman,Muscat,Muscat International Airport,23.59329987,58.28440094,4,U,KWI,2176,Kuwait,Kuwait,Kuwait International Airport,29.22660065,47.96889877,3,U,
MCT,2194,Oman,Muscat,Muscat International Airport,23.59329987,58.28440094,4,U,LHE,2207,Pakistan,Lahore,Alama Iqbal International Airport,31.52160072,74.4036026,5,N,
MCT,2194,Oman,Muscat,Muscat International Airport,23.59329987,58.28440094,4,U,LKO,3105,India,Lucknow,Chaudhary Charan Singh International Airport,26.76059914,80.88929749,5.5,N,
MCT,2194,Oman,Muscat,Muscat International Airport,23.59329987,58.28440094,4,U,MAA,3144,India,Madras,Chennai International Airport,12.99000549,80.16929626,5.5,N,
MCT,2194,Oman,Muscat,Muscat International Airport,23.59329987,58.28440094,4,U,MED,2074,Saudi Arabia,Madinah,Prince Mohammad Bin Abdulaziz Airport,24.5534,39.705101,3,U,
MCT,2194,Oman,Muscat,Muscat International Airport,23.59329987,58.28440094,4,U,RUH,2082,Saudi Arabia,Riyadh,King Khaled International Airport,24.95759964,46.69879913,3,U,
MCT,2194,Oman,Muscat,Muscat International Airport,23.59329987,58.28440094,4,U,SLL,2195,Oman,Salalah,Salalah Airport,17.0387001,54.09130096,4,U,
MCT,2194,Oman,Muscat,Muscat International Airport,23.59329987,58.28440094,4,U,TRV,3153,India,Trivandrum,Trivandrum International Airport,8.48211956,76.92009735,5.5,N,
MED,2074,Saudi Arabia,Madinah,Prince Mohammad Bin Abdulaziz Airport,24.5534,39.705101,3,U,MCT,2194,Oman,Muscat,Muscat International Airport,23.59329987,58.28440094,4,U,
RUH,2082,Saudi Arabia,Riyadh,King Khaled International Airport,24.95759964,46.69879913,3,U,MCT,2194,Oman,Muscat,Muscat International Airport,23.59329987,58.28440094,4,U,
SIN,3316,Singapore,Singapore,Singapore Changi Airport,1.35019,103.994003,8,N,CMB,3024,Sri Lanka,Colombo,Bandaranaike International Colombo Airport,7.180759907,79.88410187,5.5,U,
SLL,2195,Oman,Salalah,Salalah Airport,17.0387001,54.09130096,4,U,DXB,2188,United Arab Emirates,Dubai,Dubai International Airport,25.25279999,55.36439896,4,U,
SLL,2195,Oman,Salalah,Salalah Airport,17.0387001,54.09130096,4,U,JED,2072,Saudi Arabia,Jeddah,King Abdulaziz International Airport,21.6796,39.156502,3,U,
SLL,2195,Oman,Salalah,Salalah Airport,17.0387001,54.09130096,4,U,MCT,2194,Oman,Muscat,Muscat International Airport,23.59329987,58.28440094,4,U,
TRV,3153,India,Trivandrum,Trivandrum International Airport,8.48211956,76.92009735,5.5,N,MCT,2194,Oman,Muscat,Muscat International Airport,23.59329987,58.28440094,4,U,
AHB,2059,Saudi Arabia,Abha,Abha Regional Airport,18.24040031,42.65660095,3,U,JED,2072,Saudi Arabia,Jeddah,King Abdulaziz International Airport,21.6796,39.156502,3,U,
AHB,2059,Saudi Arabia,Abha,Abha Regional Airport,18.24040031,42.65660095,3,U,RUH,2082,Saudi Arabia,Riyadh,King Khaled International Airport,24.95759964,46.69879913,3,U,
AMM,2170,Jordan,Amman,Queen Alia International Airport,31.72260094,35.99319839,2,E,JED,2072,Saudi Arabia,Jeddah,King Abdulaziz International Airport,21.6796,39.156502,3,U,
AMM,2170,Jordan,Amman,Queen Alia International Airport,31.72260094,35.99319839,2,E,MED,2074,Saudi Arabia,Madinah,Prince Mohammad Bin Abdulaziz Airport,24.5534,39.705101,3,U,
AMM,2170,Jordan,Amman,Queen Alia International Airport,31.72260094,35.99319839,2,E,RUH,2082,Saudi Arabia,Riyadh,King Khaled International Airport,24.95759964,46.69879913,3,U,
AUH,2179,United Arab Emirates,Abu Dhabi,Abu Dhabi International Airport,24.43300056,54.65110016,4,U,DMM,2064,Saudi Arabia,Dammam,King Fahd International Airport,26.47120094,49.79790115,3,U,
AUH,2179,United Arab Emirates,Abu Dhabi,Abu Dhabi International Airport,24.43300056,54.65110016,4,U,JED,2072,Saudi Arabia,Jeddah,King Abdulaziz International Airport,21.6796,39.156502,3,U,
AUH,2179,United Arab Emirates,Abu Dhabi,Abu Dhabi International Airport,24.43300056,54.65110016,4,U,MED,2074,Saudi Arabia,Madinah,Prince Mohammad Bin Abdulaziz Airport,24.5534,39.705101,3,U,
AUH,2179,United Arab Emirates,Abu Dhabi,Abu Dhabi International Airport,24.43300056,54.65110016,4,U,RUH,2082,Saudi Arabia,Riyadh,King Khaled International Airport,24.95759964,46.69879913,3,U,
CGK,3275,Indonesia,Jakarta,Soekarno-Hatta International Airport,-6.12556982,106.6559982,7,N,JED,2072,Saudi Arabia,Jeddah,King Abdulaziz International Airport,21.6796,39.156502,3,U,
DMM,2064,Saudi Arabia,Dammam,King Fahd International Airport,26.47120094,49.79790115,3,U,AUH,2179,United Arab Emirates,Abu Dhabi,Abu Dhabi International Airport,24.43300056,54.65110016,4,U,
DMM,2064,Saudi Arabia,Dammam,King Fahd International Airport,26.47120094,49.79790115,3,U,JED,2072,Saudi Arabia,Jeddah,King Abdulaziz International Airport,21.6796,39.156502,3,U,
DMM,2064,Saudi Arabia,Dammam,King Fahd International Airport,26.47120094,49.79790115,3,U,MED,2074,Saudi Arabia,Madinah,Prince Mohammad Bin Abdulaziz Airport,24.5534,39.705101,3,U,
DMM,2064,Saudi Arabia,Dammam,King Fahd International Airport,26.47120094,49.79790115,3,U,RUH,2082,Saudi Arabia,Riyadh,King Khaled International Airport,24.95759964,46.69879913,3,U,
DMM,2064,Saudi Arabia,Dammam,King Fahd International Airport,26.47120094,49.79790115,3,U,TIF,2090,Saudi Arabia,Taif,Ta’if Regional Airport,21.483001,40.543442,3,U,
DMM,2064,Saudi Arabia,Dammam,King Fahd International Airport,26.47120094,49.79790115,3,U,YNB,2096,Saudi Arabia,Yenbo,Prince Abdulmohsin Bin Abdulaziz Airport,24.144199,38.0634,3,U,
DXB,2188,United Arab Emirates,Dubai,Dubai International Airport,25.25279999,55.36439896,4,U,JED,2072,Saudi Arabia,Jeddah,King Abdulaziz International Airport,21.6796,39.156502,3,U,
DXB,2188,United Arab Emirates,Dubai,Dubai International Airport,25.25279999,55.36439896,4,U,RUH,2082,Saudi Arabia,Riyadh,King Khaled International Airport,24.95759964,46.69879913,3,U,
GIZ,2066,Saudi Arabia,Gizan,Jizan Regional Airport,16.90110016,42.58580017,3,U,JED,2072,Saudi Arabia,Jeddah,King Abdulaziz International Airport,21.6796,39.156502,3,U,
GIZ,2066,Saudi Arabia,Gizan,Jizan Regional Airport,16.90110016,42.58580017,3,U,MED,2074,Saudi Arabia,Madinah,Prince Mohammad Bin Abdulaziz Airport,24.5534,39.705101,3,U,
GIZ,2066,Saudi Arabia,Gizan,Jizan Regional Airport,16.90110016,42.58580017,3,U,RUH,2082,Saudi Arabia,Riyadh,King Khaled International Airport,24.95759964,46.69879913,3,U,
JED,2072,Saudi Arabia,Jeddah,King Abdulaziz International Airport,21.6796,39.156502,3,U,AHB,2059,Saudi Arabia,Abha,Abha Regional Airport,18.24040031,42.65660095,3,U,
JED,2072,Saudi Arabia,Jeddah,King Abdulaziz International Airport,21.6796,39.156502,3,U,AMM,2170,Jordan,Amman,Queen Alia International Airport,31.72260094,35.99319839,2,E,
JED,2072,Saudi Arabia,Jeddah,King Abdulaziz International Airport,21.6796,39.156502,3,U,AUH,2179,United Arab Emirates,Abu Dhabi,Abu Dhabi International Airport,24.43300056,54.65110016,4,U,
JED,2072,Saudi Arabia,Jeddah,King Abdulaziz International Airport,21.6796,39.156502,3,U,CGK,3275,Indonesia,Jakarta,Soekarno-Hatta International Airport,-6.12556982,106.6559982,7,N,
JED,2072,Saudi Arabia,Jeddah,King Abdulaziz International Airport,21.6796,39.156502,3,U,DMM,2064,Saudi Arabia,Dammam,King Fahd International Airport,26.47120094,49.79790115,3,U,
JED,2072,Saudi Arabia,Jeddah,King Abdulaziz International Airport,21.6796,39.156502,3,U,DXB,2188,United Arab Emirates,Dubai,Dubai International Airport,25.25279999,55.36439896,4,U,
JED,2072,Saudi Arabia,Jeddah,King Abdulaziz International Airport,21.6796,39.156502,3,U,GIZ,2066,Saudi Arabia,Gizan,Jizan Regional Airport,16.90110016,42.58580017,3,U,
JED,2072,Saudi Arabia,Jeddah,King Abdulaziz International Airport,21.6796,39.156502,3,U,KHI,2206,Pakistan,Karachi,Jinnah International Airport,24.9065,67.160797,5,N,
JED,2072,Saudi Arabia,Jeddah,King Abdulaziz International Airport,21.6796,39.156502,3,U,KUL,3304,Malaysia,Kuala Lumpur,Kuala Lumpur International Airport,2.745579958,101.7099991,8,N,
JED,2072,Saudi Arabia,Jeddah,King Abdulaziz International Airport,21.6796,39.156502,3,U,KWI,2176,Kuwait,Kuwait,Kuwait International Airport,29.22660065,47.96889877,3,U,
JED,2072,Saudi Arabia,Jeddah,King Abdulaziz International Airport,21.6796,39.156502,3,U,LHE,2207,Pakistan,Lahore,Alama Iqbal International Airport,31.52160072,74.4036026,5,N,
JED,2072,Saudi Arabia,Jeddah,King Abdulaziz International Airport,21.6796,39.156502,3,U,MED,2074,Saudi Arabia,Madinah,Prince Mohammad Bin Abdulaziz Airport,24.5534,39.705101,3,U,
JED,2072,Saudi Arabia,Jeddah,King Abdulaziz International Airport,21.6796,39.156502,3,U,RUH,2082,Saudi Arabia,Riyadh,King Khaled International Airport,24.95759964,46.69879913,3,U,
KHI,2206,Pakistan,Karachi,Jinnah International Airport,24.9065,67.160797,5,N,JED,2072,Saudi Arabia,Jeddah,King Abdulaziz International Airport,21.6796,39.156502,3,U,
KUL,3304,Malaysia,Kuala Lumpur,Kuala Lumpur International Airport,2.745579958,101.7099991,8,N,JED,2072,Saudi Arabia,Jeddah,King Abdulaziz International Airport,21.6796,39.156502,3,U,
KWI,2176,Kuwait,Kuwait,Kuwait International Airport,29.22660065,47.96889877,3,U,JED,2072,Saudi Arabia,Jeddah,King Abdulaziz International Airport,21.6796,39.156502,3,U,
KWI,2176,Kuwait,Kuwait,Kuwait International Airport,29.22660065,47.96889877,3,U,MED,2074,Saudi Arabia,Madinah,Prince Mohammad Bin Abdulaziz Airport,24.5534,39.705101,3,U,
KWI,2176,Kuwait,Kuwait,Kuwait International Airport,29.22660065,47.96889877,3,U,RUH,2082,Saudi Arabia,Riyadh,King Khaled International Airport,24.95759964,46.69879913,3,U,
KWI,2176,Kuwait,Kuwait,Kuwait International Airport,29.22660065,47.96889877,3,U,TIF,2090,Saudi Arabia,Taif,Ta’if Regional Airport,21.483001,40.543442,3,U,
LHE,2207,Pakistan,Lahore,Alama Iqbal International Airport,31.52160072,74.4036026,5,N,JED,2072,Saudi Arabia,Jeddah,King Abdulaziz International Airport,21.6796,39.156502,3,U,
MED,2074,Saudi Arabia,Madinah,Prince Mohammad Bin Abdulaziz Airport,24.5534,39.705101,3,U,AMM,2170,Jordan,Amman,Queen Alia International Airport,31.72260094,35.99319839,2,E,
MED,2074,Saudi Arabia,Madinah,Prince Mohammad Bin Abdulaziz Airport,24.5534,39.705101,3,U,AUH,2179,United Arab Emirates,Abu Dhabi,Abu Dhabi International Airport,24.43300056,54.65110016,4,U,
MED,2074,Saudi Arabia,Madinah,Prince Mohammad Bin Abdulaziz Airport,24.5534,39.705101,3,U,DMM,2064,Saudi Arabia,Dammam,King Fahd International Airport,26.47120094,49.79790115,3,U,
MED,2074,Saudi Arabia,Madinah,Prince Mohammad Bin Abdulaziz Airport,24.5534,39.705101,3,U,GIZ,2066,Saudi Arabia,Gizan,Jizan Regional Airport,16.90110016,42.58580017,3,U,
MED,2074,Saudi Arabia,Madinah,Prince Mohammad Bin Abdulaziz Airport,24.5534,39.705101,3,U,JED,2072,Saudi Arabia,Jeddah,King Abdulaziz International Airport,21.6796,39.156502,3,U,
MED,2074,Saudi Arabia,Madinah,Prince Mohammad Bin Abdulaziz Airport,24.5534,39.705101,3,U,KWI,2176,Kuwait,Kuwait,Kuwait International Airport,29.22660065,47.96889877,3,U,
MED,2074,Saudi Arabia,Madinah,Prince Mohammad Bin Abdulaziz Airport,24.5534,39.705101,3,U,RUH,2082,Saudi Arabia,Riyadh,King Khaled International Airport,24.95759964,46.69879913,3,U,
RUH,2082,Saudi Arabia,Riyadh,King Khaled International Airport,24.95759964,46.69879913,3,U,AHB,2059,Saudi Arabia,Abha,Abha Regional Airport,18.24040031,42.65660095,3,U,
RUH,2082,Saudi Arabia,Riyadh,King Khaled International Airport,24.95759964,46.69879913,3,U,AMM,2170,Jordan,Amman,Queen Alia International Airport,31.72260094,35.99319839,2,E,
RUH,2082,Saudi Arabia,Riyadh,King Khaled International Airport,24.95759964,46.69879913,3,U,AUH,2179,United Arab Emirates,Abu Dhabi,Abu Dhabi International Airport,24.43300056,54.65110016,4,U,
RUH,2082,Saudi Arabia,Riyadh,King Khaled International Airport,24.95759964,46.69879913,3,U,DMM,2064,Saudi Arabia,Dammam,King Fahd International Airport,26.47120094,49.79790115,3,U,
RUH,2082,Saudi Arabia,Riyadh,King Khaled International Airport,24.95759964,46.69879913,3,U,DXB,2188,United Arab Emirates,Dubai,Dubai International Airport,25.25279999,55.36439896,4,U,
RUH,2082,Saudi Arabia,Riyadh,King Khaled International Airport,24.95759964,46.69879913,3,U,GIZ,2066,Saudi Arabia,Gizan,Jizan Regional Airport,16.90110016,42.58580017,3,U,
RUH,2082,Saudi Arabia,Riyadh,King Khaled International Airport,24.95759964,46.69879913,3,U,JED,2072,Saudi Arabia,Jeddah,King Abdulaziz International Airport,21.6796,39.156502,3,U,
RUH,2082,Saudi Arabia,Riyadh,King Khaled International Airport,24.95759964,46.69879913,3,U,KWI,2176,Kuwait,Kuwait,Kuwait International Airport,29.22660065,47.96889877,3,U,
RUH,2082,Saudi Arabia,Riyadh,King Khaled International Airport,24.95759964,46.69879913,3,U,MED,2074,Saudi Arabia,Madinah,Prince Mohammad Bin Abdulaziz Airport,24.5534,39.705101,3,U,
RUH,2082,Saudi Arabia,Riyadh,King Khaled International Airport,24.95759964,46.69879913,3,U,TIF,2090,Saudi Arabia,Taif,Ta’if Regional Airport,21.483001,40.543442,3,U,
TIF,2090,Saudi Arabia,Taif,Ta’if Regional Airport,21.483001,40.543442,3,U,DMM,2064,Saudi Arabia,Dammam,King Fahd International Airport,26.47120094,49.79790115,3,U,
